Review,Review_Score
"The location of this place is perfect!!! One block from Rue Saint Catherine, where you can find all sorts of places to eat. A quick walk to downtown. One block from the subway. Quiet street. Full kitchen for cooking meals. Brand new dishwasher. Carole was awesome to communicate with us.",10.0
Great place. Walkable! Quick communication with host!,10.0
"Carole's place had everything we needed! It was very spacious, clean, and comfortable. The location was amazing, as it was a very short walk to both Saint Catherine St. and downtown while also being tucked away from busy traffic. It's the perfect place to make you feel safe and at home!",10.0
The apartment was perfect. It had everything we needed. Very clean and smelled nice. Close to public transportation and the central station. I recommend renting it.,10.0
"Great location, clean, comfortable, and well-equipped. A lovely place with almost everything you need, including a little balcony if you like getting some fresh air. The WiFi signal was kinda weak in the bedroom and there was no TV in the living room, but overall, it was a very pleasant stay. 10/10 would recommend.",10.0
"Great host, quick response and very helpful. Excellent location if you're going to the Bell Centre!! Would definitely book again!",10.0
"Carole's apartment is very comfortable and well-equipped, plus it's in a great location. We found it to be very clean. One of the best places I have stayed at on Airbnb.",10.0
"Great location

Close to food, pharmacy, and metro.

Avoid walking alone at night as a woman, as there have been some local incidents of catcalling. 

Otherwise, we would definitely stay again.",10.0
"Sarah's place is a nice little apartment in a great downtown location. It is very close to the Metro station, which was very convenient. It was very hot when we traveled, and the air conditioner wasn't able to compete with the heat, so the apartment was quite warm. The WiFi also doesn't work very well. Other than that, we really enjoyed our stay and would recommend it.",10.0
"Parking is available on site, with a fee required due to the city's high density. It's located below the high-rise apartment building and can be a little confusing at first. You must exit the drive ramp when you arrive as you won't have the code card yet to scan. Once you do, it's easy in and out. Little extras in the apartment make it comfortable and clean. This was our first Airbnb experience and we had a good one. We walked everywhere but public transportation would also get us there.",10.0
"Sarah's place is amazing! It's super close to everything we needed and we were able to find parking nearby. Communication with Sarah was super easy, and once we arrived at the apartment, it surprised me how clean and nice it was. She provided us with everything we need (or may need) for our stay. I totally recommend it and I would love to stay there next time I go back to Montreal.",10.0
Sarah is super available. Spacious and clean apartment.,10.0
"Sarah's apartment is larger than it appears in the photos. Easy access to the metro, you can walk to 3 different stations. Very clean and tidy. A supermarket and several restaurants nearby. Sarah is an excellent host, easy to communicate with and attentive to any questions. An added bonus is that there are toiletries in the bathroom and bottled water available, plus enough towels for your stay.",10.0
"Sarah's place was excellent. She communicated with me to ensure our stay was pleasant and we had everything we needed. 

Very clean, walkable to downtown Montreal, and a stone's throw from lots of restaurants and city life. Highly recommended to anyone looking for reasonably priced accommodation in Montreal.",10.0
"Clean, spacious area. Walking to the small burgundy area is far and requires navigating under a highway.",10.0
Shoutout Sarah!,10.0
"Very comfortable room! There are many great restaurants nearby and you can walk to the city center. I recommend this house to everyone, especially for those with families.",10.0
"Sarah's location is ideal, very central to everything, including the train station. We had a very pleasant and excellent stay, thanks to the cleanliness of the apartment and the super easy check-in/check-out process. Five stars!",10.0
"Sarah's place was perfect for our quick trip to Montreal. The location was amazing, parking in the building was a huge plus, the apartment was super clean and we felt right at home. We would definitely love to stay here again :)",10.0
"Sarah's place was great for our stay in Montreal! The location was awesome, and we were able to walk almost everywhere we wanted to go. We had a couple of issues come up, and Sarah was quick to resolve them.",10.0
"Everything was great, Sarah was a very responsive host. The apartment was very clean and modern; we would definitely return again.",10.0
Our stay in Montreal was amazing! We were so close to everything and the apartment was huge!,10.0
"Very nice location near downtown Montreal. Clean and spacious, we really enjoyed our stay!",10.0
My sister and I stayed at Sarah's place during an incredibly cold three days in Montreal. It's a beautiful one-bedroom apartment with a pullout couch located very close to downtown and the subway. Definitely would stay here again as it is a great spot and was at a great price.,10.0
"Sarah was an excellent host with great hospitality. Her place was spacious and comfortable, making my stay in Montreal even more enjoyable. She was also a very good host and was very helpful. I would highly recommend her place to anyone staying in the downtown Montreal area. Thank you again, Sarah!",10.0
"The stay here was absolutely lovely. So close to all amenities - shops, restaurants, hockey arena, but very quiet with it. The place is spacious and very comfortable. I would definitely recommend",10.0
Better than the post. Great location. Host is very responsive and helpful. Definitely recommend,10.0
Great clean apartment. Heart of Montreal for sure. 5 minutes away from Sainte-Catherine. Cheap and secure underground parking. I would definitely stay there again,10.0
"Had a wonderful stay at Sarah's apartment. 

The location was central, the apartment had everything we needed, and Sarah responded to any questions I had very quickly.

I would highly recommend staying here in Montreal.

Thank you for having us, Sarah! 😊",10.0
"Convenient location of the flat, great response time, very attentive to details.",10.0
"I recommend this place without hesitation. Everything I needed was available. It's a very cozy place, clean, and it felt like home. The location is perfect as I lived in Montreal for 13 years and went to Concordia University. It's close to all kinds of fun entertainment places, close to the metro, and it's a safe area.",10.0
"This apartment provided everything we needed. It was a short walk to all the downtown stores, restaurants, and bars.  It was great to have a full kitchen and a balcony to catch some sun and fresh air. We felt very safe with our car in the parking garage and the secure entrance. We would stay here again on our next trip to Montreal!",10.0
"Great place to stay in Montreal. Very convenient location, close to Ste-Catherine Street. Easy check-in and quick responses from Sarah. Clean, nice, and comfortable apartment. Would definitely recommend and stay there again!",10.0
Very good stay at Sarah's.,10.0
"Sarah's place was great. She kept in touch before and during our stay and check-in was super easy. The apartment was really clean and had everything you could need. There was plenty of space and a very good shower!

It was in a great location close to Lucien L’Allier and Guy Concordia Métro stations and just around the corner from the 747 airport bus stop. Despite being next to a busy highway and a fairly busy railway line, there were no issues with noise at all (thanks to the good windows). Only a 5-minute walk to St Catherine Street and a maximum of 20-minute walk to downtown.

If I'm back in Montréal, I wouldn't hesitate to stay here again!",10.0
"Translation: Excellent stay at Sarah's place, who is very available to answer any questions. The apartment is clean, well-equipped and in a great location for exploring Montreal. I recommend",10.0
Amazing stay. Will definitely go back,10.0
"Awesome location! Walking distance to St. Catherine's and Crescent Street. Quiet apartment, great bed and I can't say enough about the location and value. We will definitely look to book again for our next visit to Montreal.",10.0
"Sarah's place was clean, comfortable, and the perfect space for two! We were so happy here and highly recommend it.",10.0
Exceeded my expectations.,10.0
Very clean and well-furnished!,10.0
Great location and value! We truly enjoyed our stay. It would be wonderful to have a couple of outdoor chairs to enjoy coffee or wine on the balcony. Thank you!,10.0
Thank you,10.0
Great place! Comfortable and close to everything I wanted to do and see. Would recommend it to others. Communication was great too. Would stay here again in the future. Hope I can return soon!,10.0
"Stayed at Sarah's for a brief 2-day trip to see a concert at the Bell Center. Fantastic location, just a 10-minute walk away. Also within walking distance of great restaurants and pubs. The space was clean, bright, and airy. Everything worked, including the AC. Beds were comfortable and linens were clean and fresh. Great shower. Lots of space, including a balcony. Quiet building too. Would recommend this place and host in a heartbeat. Hopefully I will get to stay here again. Thanks Sarah.",10.0
"I rented this place for my son to take his 13-year-old daughter to Montreal for her birthday. He sent me a text to say the place was excellent - the location couldn't be better, the availability of parking within the building helped a great deal and was not expensive - the food in the breakfast buffet worked well and he just found it overall excellent - and very clean. Thanks to the hosts.",10.0
"Sarah was a lifesaver. Our original booking got canceled very close to our travel date. Sarah was very responsive and helpful in coming to our rescue. We then experienced another uproar with Airbnb themselves, and Sarah had our back the entire time. I am very thankful for what she did and provided us with during our stay. We walked to Old Montreal, all through St Catherine. And everything was close if you didn't mind the walk. Being 10 minutes from the Bell Centre, which was our main reason for our trip, was amazing. We felt very safe during our stay, and would highly recommend this space. And we will definitely check for availability on our next trip.",10.0
"Nice modern place, but cleaning and customer service need improvement",10.0
Sarah is an excellent host! She responds quickly and is extremely helpful. We had a wonderful stay while traveling with our child.,10.0
Very cool location in a great location. Simple and autonomous. But very noisy surroundings.,10.0
Great place to stay and explore Montreal!,10.0
"Excellent value for money, comfortable bedding, clean and fully equipped apartment!",10.0
"Sarah's place was really nice and it is conveniently located, making access to downtown Montreal very easy. The place was also very clean, I would recommend this place to any travelers staying in Montreal.",10.0
"Sarah's house is in a perfect location; the bus from the airport drops you off 3 minutes walking from the house, you have 2 different subway stations within 7 minutes walking from the house and it’s a nice, short walk to get downtown!

Although we never met Sarah, she answered right away to all of our questions, both house-related and not, such as where we could find supermarkets late at night!

The flat is very spacious and provided with everything you might need both for short-term and long-term stays: plenty of towels, soap, shampoos and conditioners, pans and pots, coffee maker, hair dryer...

We absolutely loved the house and it helped us enjoy our 5-day stay in Montreal even more!",10.0
Apartment quite pleasant to live in with everything necessary to be well from the moment of arrival.,10.0
Very clean and cozy place to stay! I would definitely stay here again someday.,10.0
"Fantastic apartment in a very central location. Spacious and comfortable. We didn't see Sarah because she gave us a code to enter the apartment, but she is constantly attentive to your arrival and any doubts you may have. Respond immediately. Better than expected.",10.0
"Nice, clean and cozy, very good location, very close to the commercial area of Quebec.

Excellent and fast communication with Sarah, always very attentive to our needs.

Of course I would go back here and highly recommend it.",10.0
"Super stay at Sarah's! The apartment is easy to access from the airport and within fifteen minutes walking distance of the city center. In the apartment everything was clean and perfect, the air conditioning was on and bottles of water were waiting for us in the fridge upon our arrival, which allowed us to cool down quickly. 

Thanks again",10.0
"Great stay, super helpful host and parking was super useful! Apartment bigger than expected!!!",10.0
Ideal location a few hundred meters from the metro. Easy access with the pass and codes. Pleasant accommodation with all amenities. Excellent stay.,10.0
The host was very accommodating and made us feel right at home. The apartment had a nice balcony and everything was very clean. We would definitely stay here again if we ever return to Montreal.,10.0
"We had a pleasant stay at Sarah's place! It is well-equipped, well-located and well-served by public transport. Sarah was attentive to her guests (with cool air and fresh bottles upon our arrival). We totally recommend it, thank you Sarah!",10.0
"Sarah's apartment is great, located in a very safe part of town. The rooms are all very clean and fully stocked with everything we needed! Sarah was great at responding quickly and was very accommodating with all requests",10.0
"Great location, great apartment, and would recommend it anytime.",10.0
"Great place, location and host. Sarah made our stay in Montreal as pleasant as it could be, thank you!",10.0
"Everything is as described in the listing.

Good welcome and flexibility for an early arrival
Rue Sainte-Catherine and Metro Concordia/Guy within 5 minutes walking distance
A small note about breakfast: it's served at the hotel restaurant. No reservation needed, just present yourself at reception.",10.0
Three good welcomes. I recommend,10.0
"Clean, spacious home, very comfortable bed, balcony, and fully equipped with kitchen and bathroom necessities!",10.0
"Sarah's apartment was in a great location. The kitchen and bathroom were fully equipped, not to mention clean. Sarah was very responsive and answered all of my questions within minutes. Definitely recommend and would stay again",10.0
Very clean and good apartment,10.0
"Pleasant stay at Sarah's place, apartment located close to the city center, small welcome touches appreciated upon arrival, very clean and well-equipped. I recommend!",10.0
"Sarah's place was in a fabulous location, close to transportation and shops, and safe with security on the front doors of the building. 

All instructions for finding it and accessing it were clear and easy. The bed was very comfortable, and the space was great in size. The extra touches, such as bottled water, were fabulous. Having wifi was also great as an international traveler.",10.0
"Sarah's place is lovely. Check-in was a breeze. The location is right downtown. I walked everywhere, and it's near bus stops and conference centers. Comfy bed, safe neighborhood. Her place was perfect!",10.0
"It is a nice apartment.
Clean and comfortable.
Very close to shopping street and restaurants.",10.0
"We stayed at Sarah's place for 3 days during our visit to Montreal. Sarah was very easy to communicate with and responded promptly. The Airbnb was very clean (and smelled amazing!) cozy, spacious and centrally located to all sightseeing spots/attractions. Everything was provided such as soap, linens, pots, pans, silverware etc. I would definitely recommend this place to anyone and stay here again!!",10.0
"**Advantages:** Spacious apartment well-equipped, reasonably located, comfortably heated in winter, quiet.

**Disadvantages:** Proximity to noisy railway line in the morning, convertible sofa only suitable as a temporary bed for children.",10.0
"Excellent value for money. We will return on our next visit. Thank you, Sarah!",10.0
"Amazing location, amazing host, let us in to retrieve a lost item after check-out.",10.0
Awesome. Great location and easy communication,10.0
This is the second trip to Sarah's place and it was just as great as the last time I was there. Sarah is always a great host and was clear with her communication. This place is cozy and you will feel right at home. Thank you again Sarah and I of course will be back for the summer! Merci!,10.0
Well-located housing,10.0
Everything she has described is accurate. It was a great stay with everything so close to explore downtown Montreal!,10.0
Sarah's place is conveniently located with everything reachable within a 10-minute walk. The place was charming and had amenities available for us to use. I would highly recommend it.,10.0
"The apartment was well located, near a metro station, shops, and restaurants. It has everything you may need, and there are nice extras such as shampoo, toothpaste, and paper towels. Sarah is brilliant at responding quickly. I certainly recommend Sarah's place and would stay there again in the future.",10.0
The host cancelled this reservation 6 days before arrival. This is an automated message.,2.0
"Marc-Antoine was an accommodating and arranging host. However, the price-quality ratio seemed elevated compared to the services provided and neighbors were very noisy.",2.0
"My boyfriend and I had a delightful stay at Jade's cozy apartment.  Jade met us at her apartment and provided us with a helpful itinerary and advice on what to do and where to go.  She generously gave us a quick walk through of where to find things and even provided us with complimentary coffee, teas, and chocolate. The apartment itself had so much natural light and had a cute patio where we enjoyed breakfast in the mornings.  It was situated in a great location close to cute bars and restaurants.  Thank you for the stay, Jade, hope to be back in the future!",10.0
Jade was an amazing host who helped me out in every way. She kept in close contact with speedy responses and her apartment was great! I would definitely stay there again in a heartbeat.,10.0
"We would be delighted to return to Jade's beautiful and bright apartment! It looks just as pictured in the photos. There were lots of stairs to get up to it, but it's a great space with nice views, perfectly located near the plateau, McGill University, and Place des Arts. The apartment was well equipped. The bed was comfortable, and the WIFI was fast and efficient. It is a great find in a super location!",10.0
"Jade's apartment is just as charming as it seems in the photos, and she is so communicative and helpful. She even left us a two-page, handwritten guide of things to do, see, and eat in Montreal. 

Her kitchen has everything you'd need to cook (go to Jean Talon Market for the freshest produce imaginable, and excellent cheese). Her street is lovely and convenient. Just a few blocks from Juliette et Chocolat on St Laurent, where you can get the very best dark hot chocolate ever. A short walk to several buses and a metro, and a slightly longer walk to Mont Royal Park, the Quartier Des Spectacles, and to the McCord and Beaux Arts museums. 

The bed is comfortable. The balcony is perfect for morning coffee (though we never ended up sitting out there because we had breakfast out every day). The neighborhood seemed really quiet while the students were gone, though got louder the last night we were there as the school year seemed to have started again.

I would absolutely stay here again.",10.0
"A big thank you for your warm welcome! The apartment is perfect in terms of its quietness and ease of access to all of Montreal. It's a 5-10 minute bus or metro ride away from everything, allowing you to explore all the vibrant facets of this city. Highly recommended for romantic or cultural weekends! A grand loft where light reigns supreme with breathtaking views of Mount Royal throughout every season. Simply THANK YOU.",10.0
The host cancelled this reservation 4 days before arrival. This is an automated message.,10.0
"Laurel's loft is indeed magical. I loved every minute of my stay there. The loft had a comfy sleeping area; a comfy desk and chair for working; a beautiful view of the backyard garden through a big window; a skylight to gently wake you in the morning; a nice, clean bathroom; a kitchen with two stove tops (no oven) where one can do decent cooking—it was all that I was looking for. The loft is quite compact but very functional and beautiful, it worked perfectly for me. PLUS the location - Duluth Avenue, St. Denis Street, La Fontaine Park, Mont Royal Park, etc., are all steps away or within easy reach. PLUS the host - Laurel was so thoughtful, responsive, helpful, and kind. I recommend this place with no hesitation.",10.0
"I loved staying here. It's super cozy and the location is fantastic, just one street away from a bunch of bars and restaurants! 

Laurel, even though I didn't get to meet her face-to-face, was highly available, accommodating, and very friendly.

Keep in mind this place is tiny!! I do not recommend it for people who like to hang out in the apartment too much. I would highly recommend it for people like me who spend most of their time out and about and just need a nice cozy place to lay their head down for the night. 

If I go back to Montreal, I hope to stay there again.",10.0
"Cozy and quiet little place! Laurel was flexible with the check-in time and responsive when I had questions. The location is fantastic, close to cafes, restaurants, and shops, a 10-minute walk to the Metro Mt. Royal.",10.0
Very cozy and perfectly located. Laurel was available to answer all my questions.,10.0
"We absolutely loved Laurel's space! It is homey, clean, well-decorated, and had everything we needed and more for our stay. The location is great and Laurel was a very communicative and accommodating host. We would love to stay here again. She also recommended some wonderful spots to check out during our stay - so make sure to check those out! This was definitely one of our best vacation accommodations ever.",10.0
The Hobbit loft is excellently located and close to all amenities.,10.0
"Tiny place as advertised, but cozy and well-setup",10.0
"Laurel's place is great! She's very responsive, and the place is convenient, located near restaurants/bars/supermarkets/metro and in a cool area. 

I highly recommend this place!",10.0
"This was a great spot! I arrived late, so the lockbox made check-in really easy. The location was ideal; I walked everywhere and only took the Metro/bus to and from the airport, plus the neighborhood is adorable with lots of cute houses and fun murals nearby, as well as tons of restaurants and bars.",10.0
"Very nice place, everything was perfect",10.0
"A very sweet little spot, well located and private. Check-in is very flexible and Laurel always responded promptly to communications. A great spot for a weekend getaway.",10.0
"Lovely paradise close to everything!!! 
Laurel will welcome you in this hidden tiny loft, in a quiet street next to everything around.",10.0
"Wonderful location right in the Plateau filled with nice bars and restaurants. Yet the B&B is super quiet, convenient for exploring Montreal on foot, with a tube station nearby. Highly recommended for solo travelers or couples!",10.0
"The Hobbit Loft is a cute, quirky place and finds itself in a fantastic location for everything on the Plateau. You won't find better self-contained value anywhere.",10.0
"Location!! Great for walking and close to the Metro.
Close to many great restaurants for evening dining and morning walks for pâtisserie and café.
Laurel is an excellent host and responds quickly to messages.
There was a small issue that Laurel addressed immediately and resolved very generously. 
I would recommend this accommodation ⭐️⭐️⭐️⭐️⭐️",10.0
"Laura was incredibly nice and helpful. She went out of her way to make delayed baggage arrive at the flat late at night (~1 am) since I didn't have a local phone number. This was incredibly helpful. The only drawback was the loud fridge, which got better once I placed some paper towels on top. Otherwise, I slept like a baby. The place is cute and nicely located with everything you need. I would definitely come back again. Thanks!",10.0
"Great location on the Plateau, cozy and peaceful space. Good place to stay in Montreal!",10.0
Excellent location. Easy and flexible check-in and check-out process and times.,10.0
"I had a nice time at Laurels place! It is indeed a small hobbit loft, cozy and well-equipped, just the fridge was a bit noisy and in summertime it can get really hot upstairs. I recommend this apartment for a short trip! Laurel was really easy with check-in and check-out and welcoming! Thanks!",10.0
"Laurel's apartment is identical to the photos. It is immaculately clean. Laurel has been very responsive to my questions. The apartment is well-located, a few stops from downtown. I really enjoyed this stay in Montreal! Thank you, Laurel",10.0
"The best choice I could have made for my first days in Montreal! Laurel was the best hostess and Hobbit's place the best Airbnb ever! The location is perfect, the apartment is magical, inspiring, full of loving details. Many trees around and a ceiling where you can sleep looking at the moon and talking to the stars. Laurel was really nice and helped me a lot. Everything was clean and a lovely welcome message with some coffee were waiting for my arrival. Thank you for opening your home for me! It was really special.",10.0
A cute spot in an amazing location! Laurel was a lovely lovely host. I was fortunate to stay here for a month and thoroughly enjoyed all my moments.,10.0
Pleasant accommodation well-located and well-arranged. Discover it!,9.0
Great stay in Montreal! Davide was great at communicating details and answering any questions I had. The place was exactly as described and was perfect for our group's stay.,9.0
"We had a wonderful stay at Davide's house. The house is located in a beautiful area of Montreal, and within walking distance to a bunch of trendy shops and restaurants. The house was very clean and we were offered everything we needed (laundry, kitchen supplies, coffee, towels, etc). Our favorite part was sitting outside to eat breakfast in the private backyard. Athena, the cat, was sweet, quiet and easy to take care of. 

Davide had great recommendations, was very communicative and accommodated an early check-in for us. I would highly recommend this Airbnb for anyone looking to stay in a fun, non-touristy part of Montreal.",9.0
The host cancelled this reservation 9 days before arrival. This is an automated message.,9.0
"Davide and Pierre's home offers great style, location, and value! It looks even better than the photos, because the kitchen and downstairs have been recently renovated. I would definitely recommend this place for anyone who wants to experience living in a neighborhood setting. However, please keep in mind that the home is not air-conditioned, and it's located next door to a charming BYOB restaurant. The latter has outdoor seating in the back during warm months, so there is some outside noise until about 11 or so on weeknights and until about midnight on Saturday.",9.0
"Davide went above and beyond. He left information about local spots and how to access them. Amazing, and we hope we can stay again. Thank you again, Davide.",9.0
"Very pleasant stay at Davide's. Everything was clean and matched the descriptions. Excellent location, a short bike ride or walk from lively neighborhoods. Thank you.",9.0
"Davide's house is lovely and located in a beautiful and lively area. It has a cozy backyard where you can spend special evenings in the summer. The house has a cool decoration, and everything is handy in the kitchen. 

The only thing we were not satisfied with about the house, although we knew the owners lived there, was that we felt like we didn't have enough space to store our personal belongings in the kitchen and bedroom. And the owners didn't go the extra mile to make us feel welcomed like the other houses we stayed in during this trip. 

Overall, a good stay.",9.0
"Davide is a very responsive person who has answered all of our questions. Upon arrival, we were not disappointed; the accommodation was impeccable, spacious and well-equipped, and it's ideally located (bakery, bus stop, convenience store are nearby).  The neighborhood is also very lively. 

We will definitely be back in the summer...",9.0
Wonderful condo in an excellent location. Carlos was incredibly hospitable and friendly! Thanks for the lovely stay!,10.0
"My girlfriend and I stayed here for Memorial weekend and the place was very convenient to the center of town, the metro, restaurants, and shopping. The apartment was modern and quiet, and the underground parking was a huge plus! Carlos was pleasant and responsive to any questions we had, and we would highly recommend his place to anyone traveling to Montreal.",10.0
"Everything was great! Carlos is very nice. The place was well-stocked, in a good location, and of a good size!",10.0
"Superb place! Very clean and easy access. Carlos was fantastic in accommodating us with 2 parking spots. Although we were two couples, it was good thing we brought a throw blanket and pillows for the pull-out because there were none other than that fantastic. We would definitely rebook with Carlos.",10.0
"Carlos and this apartment really checked all the boxes for what an Airbnb should be. The location is great, the price is great, and Carlos is so helpful and flexible. I will be staying here again on my next trip back to Montreal.",10.0
"Amazing place to stay located downtown, Carlos was a very helpful host who took care of our needs. 

I enjoyed my stay here and definitely look forward to staying again in the future.

Thank you, Carlos, for the excellent hospitality you extended to us.",10.0
"Carlos' apartment is located within walking distance of Downtown Montréal and makes it an ideal starting point for exploring the city. It is newly renovated and features all the amenities a tourist needs. Despite its central location, the night is quiet thanks to modern construction. Washing our clothes was also easy.",10.0
"Highly recommended. An apartment with everything you could need, all amenities. A quiet neighborhood and very well-connected, both from the city center and the airport.",10.0
Carlos was a fantastic host who was very flexible and incredibly easy to communicate with. We had a great time and would recommend the spot to anyone looking for a few days in a great part of the city!,10.0
"I especially enjoyed the cleanliness and the excellent quality of the entire décor, the functionality of the items, the studio apartment was really cozy and cheap compared to the offer of hotels and residences in Montreal. If you have special space requirements, it is best to point to a two-room apartment, here the bed, although separate from the living room/kitchenette, is visible. My review is great, I would recommend it even for a stay longer than two weeks that my husband and I spent there.",10.0
"Perfect place.

The unit is new, clean and everything works perfectly. The location is excellent, downtown (close to Guy Concordia subway station on the green line and to Lucien L'Allier on the orange line) and at less than 5 minutes on foot to St-Catherine Street. 

I loved my time there and I would recommend it to anyone.",10.0
Very clean apartment. Carlos met me to hand over the keys and explain everything. It is very difficult to find a better location.,10.0
Very nice location and very clean. Carlos responds promptly to requests. We recommend him.,10.0
"My husband and I really enjoyed ourselves in Montreal. The location was perfect for us and it was easy to walk to many restaurants and shops. The condo is beautiful and very clean. We really appreciated all the nice homey touches and that the kitchen had pots and pans and even olive oil. Would highly recommend 
Thank you so much!",10.0
"It was a brand new condo, very clean and in a good location.",10.0
The apartment matches the description and the photographs.,10.0
"Location is central and metro stations are nearby. It's a nice, clean place.",10.0
"The apartment is clean, ideal location for people who love the city center, responsive host, there is just that at the moment the building is under construction and it starts early before 8:00 AM.",10.0
"Carlos' place was great, conveniently located, super clean, stylish, and offered great value. Carlos was responsive, check-in was super easy, and overall, despite the frigid temperatures, it was a great stay!",10.0
"Very caring host, always willing to help.
Price is unbeatable, neighborhood is right next to a lovely walk along the riverbank. 
Recommended for a budget stay.",9.0
"Caroline is a friendly and welcoming host. Communication was easy and the organization of the stay went very well.

The apartment was pleasant. The room was clean and the bed was comfortable. Good for tight budgets.",9.0
"Caroline is a very welcoming and hospitable host. The room without openings is clean and located in a quiet neighborhood, an hour's drive from the city center, but well-served. Very good for tight budgets.",9.0
"This was my first experience with rbnb and it was 100% successful. Caroline and Mustapha welcomed me very warmly, I felt like home. The owners were not hesitant to give help when needed. I spent a wonderful time with them and it was an excellent stay. The apartment is clean, access to the kitchen without any problems, entering the apartment at a flexible time is very practical. The price is equivalent to the quality given. I highly recommend you rent a room with Caroline, you will not regret it! :)",9.0
"Very solid, affordable. Adhered to the advertisement. Good communication and responsiveness.",9.0
"Caroline is an excellent host, quick to respond to requests. The place is well-organized upon entry; there's information to guide us with any questions we may have, which is very convenient. 

The bed was incredibly comfortable, and there's a kitchen where we can cook as well. I would definitely go back to sleep at Caroline's place.",9.0
Caroline is a good host with nice communication and willingness to support visitors. The place is fairly cheap to stay.,9.0
"Great host. Nice place, thank you.",9.0
For a small budget,9.0
"Very nice host, quick response",9.0
"The host was argumentative when I told her there were no drinking glasses in the kitchen. She expected me to use one of the tiny little espresso cups. There was a sink full of dirty dishes from the time I got there until the time I left. We found a dead mouse on the kitchen counter one day. The bathroom sink was disgusting when I got there but cleaned, but not well, a couple days later. The outside door was not just unlocked but open when I got there because it was broken. It was fixed a couple days later. There were new windows being put in the week I was there. She failed to tell me that until after I was there. The workmen were there too early in the morning for me and made a lot of noise which affected my sleep. You needed to take a long bus ride to get to the grocery store. Luckily, there was a well-stocked variety store just minutes away.",9.0
"Although I did not meet her on my first day, Caroline was very helpful and provided very clear and straightforward instructions for check-in. She was also very quick to answer any questions I had via text. The room is simple, warm, and looks just like the photo. The location is convenient as the bus towards downtown Montreal runs on the same street. I would not hesitate to book again.",9.0
"Landlord is excellent, enthusiastic, attentive, and convenient for shopping trips.",9.0
"My son lived in this room for a month, he never met the host, however very easy to reach, he answered quickly. The room is functional and clean, however the common areas would need a little tidying up.",9.0
"Great deal for travelers looking for a place to rest.

It is in the suburbs. Accessible by public transit via Metro and then the 189-E Bus from the Honoré-Beaugrand station. Which drops you 1 block from Apt. also take the 189-O bus to the metro from George V road. 
Convenience store within 1 block of apartment for essentials. 
Subway, Indian and Vietnamese restaurants about 1 mile walk.
I had cool roommates during my stay so hopefully you will too.

What you should know:
How to use Master Lock 5401D Key Box

Conclusion: I would stay here again


Places in Montreal I recommend to eat in Montreal
Coffee shop: Café Castel (near Mount Royal and McGill) latte was so good I had 3 
Place to eat: Little Sheep Mongolian Hot Pot (great food, great service)",9.0
"Clean living space, room without a window, roommate of 17 years old who is supposed to do the cleaning... questionable",9.0
"For a minimum budget, therefore... , a quality-price ratio that goes with it",9.0
"Positioned approximately thirty meters from the wonderful Bellerive park, this apartment remains an ideal space for those who don't like noise. The tranquility is striking. The comfort of the bed is noticeable, rather remarkable. The kitchen is available at your service... 

A small caveat nonetheless, the cleanliness of communal spaces depends on the different roommates (kitchen, bathroom).

Not living in this apartment herself, Caroline is very responsive to any message or call... And how can you ignore her kindness and especially her concern for ensuring your well-being? Impossible.

I highly recommend it to everyone 
Liria",9.0
"Great location, great cozy room for the price... best value for money place in Montreal. Caroline is quick to respond and was a wonderful host",9.0
"Caroline is an exceptional host, with excellent welcome, very accessible and reachable in case of any issues.  In terms of quality-price ratio, it's really correct. The neighborhood isn't the prettiest in the city, but Bellerive Park is really nice, and the bus stop is incredibly close, and we are 20 minutes by metro to downtown! I recommend it!!! :p",9.0
Nice place but the beds are small,9.0
good host,9.0
"Rafael was very nice and easy to communicate with! He also gave very good advice on what to see and do! 

The apartment was absolutely perfect!! The location was great, close to everything and a 10-minute walk to the Mont Royal metro station.  5 minutes away from Mont Royal Avenue and 10 minutes away from Berri UQAM. 

It's across from Parc Lafontaine which is one of the nicest parks, especially on a sunny day! We had a great stay and we will definitely come back and stay at his apartment if possible! Thank you, Rafael!",10.0
"Everything was absolutely perfect! Rafa is an exceptional person, very easy to get in touch with and always respectful of any questions. The experience was great, the location of the apartment is perfect, close to good restaurants, a nice park for walking and biking. The studio is pleasant and easily accessible by public transport. I recommend it to everyone on Airbnb.",10.0
We had a good stay at Rafael's. He is very easy to communicate with as his co-host. They provided us with everything we needed to enjoy our stay. I would recommend staying at Rafael's.,10.0
"Overall, this is a great place to stay! The hardest part was figuring out where to park. It's easier to find a spot on weekends, but I don't know where we would have parked if it was a weekday. Once we were settled though, my husband and I loved the apartment! We were able to cook there and it was a good size for two people. There is a big park right across the street that was nice to walk in, and if you want to, you could walk to downtown and save the hassle of driving. Rafael was also a great host and was very quick about responding to questions we had! He also left some snacks out for us and made staying there easy. I would highly recommend it if you're looking for an affordable place to spend the night and explore the city during the day.",10.0
"The location was great and everything was just as described—if not better. Raphael was a great communicator and very helpful in making adjustments. I highly recommend his place for the location, value, and great hospitality!",10.0
"Rafael is an excellent host and the apartment is in a very communicative area with restaurants, parks for picnics, shops, and more. Excellent location and hospitality. I highly recommend him.",10.0
"Rafael is a great host. His place is comfortable for two people, maybe three at max. It's a 20-minute drive from tourist areas and local restaurants. Parking is challenging, but we parked two nights on the nearest street and didn't get into trouble. I would recommend Rafael's place!!!",10.0
