"Review","Review_Score"
"Easy check in and out. Great location. Easy communication with hosts. Just a pictured.","9"
"Great place in the heart of Montreal!","9"
"Tout était parfait merci encore ! à bientôt","9"
"The location was convenient and the communication was fast. The apartment was clean but since it's an old building, expect the water flow in the bathroom to be slow.","9"
"Great location and stay!!","9"
"We had a great time, the location was very convenient!","9"
"Mario’s loft was the perfect home-away from home for my first time in Montreal. It was well-kept, clean, and inviting with beautiful windows and thoughtful finishing touches throughout the space. Mario and his wife thought of everything and were always speedy to respond during my stay.

A few highlights: great neighborhood with everything you could need in walking distance, quiet neighbors, speedy wifi, jacuzzi tub with rainfall shower, stylish and modern, plush linens, fully equipped kitchen 

Would definitely come back again!","9"
"The place was beautiful the neighbours were nice. Host came and gave us a quick visit. Only minor issues; the toilet chain keeps falling. Overall great experience.","9"
"Loft incroyable et très grand, c’était super ! rien à dire","9"
"Great loft, lots of room and close to where I needed to be. Some good bar/resto's in the neighbourhood within walking distance. Only negative was the TV is antenna so not many options.","9"
"(Website hidden by Airbnb) Le logement est superbe. C'est spacieux et très bien équipé, tout est propre et Mario est un hôte sympathique et compréhensif.","9"
"Mario’s place is amazing. Very nicely decorated, not too much. Everything is super clean, which is the most important thing for me, but the place is fully equipped for everything that you need. They don’t have a laundry room but I did not need that. Super great location, close to the metro (even though I drove there), close good restaurants and bars. 

I had an amazing experience and would recommend Mario’s place.","9"
"I had the pleasure of staying here for 12 nights in a row. The loft is incredible and beautifully styled. You're literally 1 minute away from everything you need so the location could not be better. The loft is very spacious and looks even better in person! I would highly recommend you book this place for your stay. The communication with Mario was awesome and he was fantastic host. I look forward to staying here again in the future! Thanks Mario!","9"
"Le logement est très bien situé et c'est aussi un beau logement.","9"
"Not sure","9"
"very stylish place. lots of space. comfortable bed. kitchen is a bit understocked for cooking, but with plenty of restaurants and bars around that might not be an issue.","9"
"Great place","9"
"As native Montrealers, we appreciated that the loft had touches that were “very Montreal”; the outside of the building is more industrial, so it’s a fun surprise to walk into the impeccable loft that’s been beautifully re-designed. The space was previously a dance studio and we liked that they left the old mambo logo on the door and windows. 

The space is airy and vast. It feels great to be in, has big windows and lots of light. Parking was a breeze, kitchen was well equipped, bathroom modern and clean, and upstairs bedroom in the loft was cozy. You’re walking distance to some of Montreal’s best (St Viateur Bagels, Cafe Olympico, and tons of decent local bars). We came as a family and loved it. I think it works well for both families and people looking to go out and party. Mario was very helpful and getting the keys was easy too.","9"
"Wow, what a spot. This is an immaculate studio apartment in the mile end area within walking distance to all its streets right out the door. I enjoyed the high-tech TV that allowed me to screen cast my phone (it also has chromecast, but no actual television programming). Bed was wonderfully comfortable. I was only there for one night, and Tony arranged for someone to meet me to deliver the keys, who was hospitable. 

Parking is in a gravel parking lot, and when parked in front of the kindergarten I felt like it was a safer spot. In the morning there are many people who use the lot, so you're not the only one. 

Kitchen is stocked with only the essentials, which is all I needed. My only wish is that their jet-bathtub in the bathroom was fully functional. Otherwise this is an excellent and very comfortable location.","9"
"Great stay, place was clean and tidy. Close to shops, restaurants and bars. Host was easy to communicate with. Would definitely book again!","9"
"Mario has a great place.  It's well done, and in a great part of town for restaurants & going out.  The only negative is noise at night due to location on busy road, but otherwise all great.  & Mario is very communicative! ","9"
"The location and the facility were absolutely amazing!  Practically located, parking right next door, quiet for a very busy part of town, I can say nothing wrong about the place.  And the host was impeccable!","9"
"Place is OK. Feels Public. Not personal. Good location. Could be better furnished and decked out for this price.","9"
"First trip to Montreal, amazing place to stay close to everything and a very fun neighbourhood. A place you wont forget ","9"
"Mario’s loft is beautiful in person, great location, large, bright and airy. The loft was extremely clean and everything I needed as far as amenities was available. Would definitely stay again for my next visit to Montreal. ","9"
"I absolutely fell in love again with Montreal, with an old friend, and with Mario's place. I was so sad to leave! NO complaints really--beautiful wooden floors and floor to ceiling windows--great location in Mile End. It's a good 20 minute walk to old montreal, but I have been there done that, and if you want to go it's a 10 dollar cab ride. Mario's place was perfect! The bed was super comfy, the shower and tub were huge, the lighting in the place was gorgeous. Big kitchen, huge living room and TV area. OH! and I loved the floor length mirror off of the living room, which is fun to use for whatever self reflective purposes you find helpful. :)","9"
"Would be nice if there was more than just a huge comforter for the bed, it was hot and we just needed a sheet.","9"
"Amazing apartment with plenty of space for a group of people. Everything was clean and in order. In addition, the location is really close to about everything you would need.","9"
"L'appartement est spacieux, propre, et la localisation est parfaite!
Nous avons réservé à la dernière minute et je suis satisfaite de l'endroit. 
Il manque quelques instruments dans la cuisine (1 seul couteau à beurre) et le lavabo de la cuisine était bloqué.  Mario est disponible et facile à joindre, et il a tenté de réparer le lavabo, mais malheureusement il n'a pas pu le réparer avant notre départ. 
Il accepté que nous partions à 14h et ce sans frais, et ceci est très apprécié.
Globalement un bon choix!","9"
"Wow, where to start,? The place, the neighborhood, the care, the space, the tastes, the quick response, the coffee shops around, the smile when I wake up and go to sleep in this apartment - I definitely will come back, I definitely give 5 starts, and 5 stars more !!!! Wow!","9"
"Sink don’t work outside of that their pretty easy to get along with !","9"
"Good overall, but kitchen sink was broken.","9"
"huge space, good location, great stay","9"
"I see there was another review about the kitchen sink being broken. Wish I had seen that before I booked... I was advised when I arrived that the sink wasn’t working. There is a bucket under the sink which leaked all of the floor on my first day. The host told me there was nothing he could do about this and asked me to clean it myself.  I then tried to use the dishwasher to clean my dishes. It leaked a pool of water all over the floor. When I messaged the host for help, they brought me a mop and were angry that I used the dishwasher, stating that I was ruining someone’s boutique below their place. I cleaned the mess myself and had to do dishes in the bathtub for the rest of my weekend. The fridge also doesn’t close all the way so I had to briefly transfer things to the freezer to keep them cold and the TV was locked on someone else’s chrome cast for the entire stay. Definitely a non functional Airbnb until they repair the above issues and the host was rude/unhelpful with all of the things that weren’t working.","9"
"The host canceled this reservation the day before arrival. This is an automated posting.","9"
"Mario’s loft is breathtaking, I felt like a celebrity. It is gigantic with great furniture, lighting, an aesthetics. I’ve never stayed anywhere nicer. The place was twice as big as I expected, and we spent about an hour after we got in talking about how lucky we were to have booked this place. The windows and ceiling are gigantic. The place is fairly centrally located close to all of the hip restaurants and bars in the Mile End area which is one of the coolest areas of Montreal. Mario was super accommodating and helpful. I arrived late in night and he was able to make arrangements for the keys.","9"
"Excelente estancia junto con Noemi y sus adorables pets (Dexter, Xena and Finn). Ambiente muy familiar, te hace sentir como en casa!. Noemi, siempre dispuesta a ayudar, te da sugerencias de los lugares mas populares o concurridos en Montreal. Excelente ubicación, a solo unos pasos del metro (5 min), y con muchisimas tiendas alrededor de donde esta ubicado.  Recomiendo este lugar, la compañia y el ambiente!. Asi que no duden en hospedarse aquí :)","9"
"great host. the house is close to the subway station.","9"
"Walkable to many local shops in Montreal. The bed is super comfortable and the hosts are very welcoming.","9"
"Veronique’s Place was great for me and my friend who I went to Montreal with. Her roommates were two guys, very helpful and friendly. We were out and about most of the time and we had a car to get around but the apartment is close to a bus stop if you need to use it. The only thing that I’m not sure was advertised is that there is smoking in the apartment - as long as that doesn’t bug you, great place! Also not far from downtown and close to bars and shops in the neighborhood.","9"
"La petite chambre est charmante et le lit est confortable. Cependant l'appartement est sale et peut sentir mauvais, il n'y a pas de rideaux à la fenêtre et on entend tout ce qui se passe dans le salon. L'hôte est gentille et l'appartement a un sacré potentiel, un coup de ménage plus régulier et ce serait vraiment bien selon moi. ","9"
"Room was nice. Comfy bed. Host was friendly but wasn’t there when we were checking in. No working sinks when we were there, but we didn’t spend a lot of time at the airBNB anyway. I don’t think that was information we we pre-warned about though. Very friendly little 3 legged kitty. Very convenient location if you wanna go to La Ronde for the day. Overall, not a bad time but definitely a few hiccups.","9"
"Sympathique appartement ensoleillé à proximité d’excellentes adresses.","10"
"Basic but spotless and comfortable apartment in an up-and-coming neighbourhood, with plenty of free street parking. Julie made our late check-in easy, messaged to make sure we got in OK, responded quickly to my one question, and was generally kind and pleasant. Airbnb at its best! (Too bad we didn't get to meet in person.)","10"
"Cet appartement est très confortable et donne sur un espace très agréable derrière avec balcon. Julie a été très sympathique, très compréhensive et nous a aidé pendant notre séjour. On la remercie également pour l’apéro. Je recommande vivement cet endroit ","10"
"The apartment looks exactly like the pictures: simple, clean and bright with everything one would need. Julie and her lovely family are wonderful hosts. They are so warm, accommodating and easygoing they make you feel as if you are staying with family. There are plenty of neighbourhood shops, restaurants and grocery stores in the area and the bus and metro are easily accessible. ","10"
"Julie was an amazing host. I stayed almost 3 weeks in her apartment (2nd floor), and would definitely return next time I am in Montreal and needing a place to stay. You could tell the place had been thoroughly cleaned before we arrived (my husband, my baby and I). The place had everything we asked for for the baby, and had all necessary amenities. She even go us a small appliance when we asked for it, and shared her kids toys with us for the baby to play with! She made sure we had enough soap and toilet paper. She was very welcoming, friendly and kind. I had a really great experience. Merci Julie et à la prochaine !","10"
"Julie's hospitality and natural charm are unrivaled, the space was everything you could ask for as well as being ridiculously clean and more spacious than the pictures show! Julie also offered many helpful tips on where to go and what to see as well as answering any questions we bad in a prompt and timely manner. I'd highly recommend this spot, you will not regret it! Thanks for an amazing time again, we hope to see you soon :) ","10"
"Very nice apartment about 15 minute Uber from old Montreal. Great local cafes by foot. Julie was a wonderful host!","10"
"L'appartement est bien situé, supermarché à côté. L'appart est très propre. Il est parfait pour une couple. Merci à Julie pour les boissons de bienvenue.","10"
"Superbe accueil de Julie! J'ai réservé l'appartement pour mes parents qui étaient en visite. Le quartier est génial (j'y habite!), le bus est à 1 min et le métro a 12 min à pieds.  Plein de commerces, restos, petits cafés, microbrasserie à quelques minutes + le Grand parc du père Marquette qui est très  agréable .
L'appartement est lumineux et très pratique, avec accès à 2 beaux balcons pour profiter du soleil.
Communication impeccable et hôtes tres réactifs. Je recommande!","10"
"Trés bonne place, avec accueil chaleureux et spontané que seuls les québecois savent pratiquer.
Excellent rapport qualité prix. Quartier et proximité des transports tres agreable!","10"
"1ère expérience AirBnB, sommes ravis de l'accueil de la propriétaire, la qualité du logement, sa situation dans la ville, avec à proximité bus et métro (et la ville se vit à pied essentiellement !).
Nous y retournerons !","10"
"Julie was an exceptional host, the apartment is great. Additional touches such the coffee were very much appreciated. Communication could not have been easier.","10"
"Julie and Thomas have a really amazing place with great natural light, a lot of comfortable features that made it feel like home.  It's in a great, safe location, to explore Montreal.","10"
"Tres belle place tel que vue sur la photo! Les seconde lumières donne une superbe ambiance !

On est proche de plein de restauration et d’activité. Donc il y a pas de problème.

 pour La communication avec la hôte est excellente, toujours disponible et il y a toujours moyen de s’arranger avec elle. Merci beaucoup pour le sejour","9"
"Je suis très heureux d’avoir logé ici par cette hôte exceptionnelle! La place est identique à celle de la photo! La luminosité unique donne une ambiance de vie de nuit que j’ai beaucoup adoré

On est proche de plein de restaurants et activités. La communication est parfait, rien a dire sur sa!

Je le recommande a tous! A la prochaine et merci de votre générositée et votre hospitalité !","9"
"","9"
"Great place, cool aesthetic and super close to everything!!!!!!","9"
"my stay was amazing, loved the view and the lights!!","9"
"Awesome space and great location.","9"
"Awesome apartment and location.","9"
"I recommend this place to everyone! What an amazing place just walking distance to downtown. The inside was very clean and the bar area was incredible. We had a great time and we will definitely be back in the future.","9"
"Amazing place","9"
"Carolina was very accommodating, friendly, and helpful. There was a mistake with the keys and she kindly brought the right set of keys when we asked even though it wasn't an essential need. She gave us helpful parking tips as well. The location was excellent, there were two metro stations very close and many restaurants and shops. 
There were a few issues with the amenities of the place. There wasn't enough toilet paper there so we had to buy our own. There wasn't dish towels or paper towels which should be considered part of kitchen amenities. There is a few kitchen supplies but don't expect to cook a full meal there. The biggest issue was that the window in the bedroom wouldn't close all the way and there was a small crack that let in all the cold air. 
Overall it was a pleasant stay and we had lovely in Montreal.","9"
"Carolina's place is great, was able to just put down my things and get the much needed rest in the absolute peace and comfort her place provides. Many thanks!","9"
"There was a very strong odour in the place.

The window in the room doesn’t close which made it cold and loud in the morning.","9"
"The host canceled this reservation 36 days before arrival. This is an automated posting.","9"
"The location was perfect ,right downtown montreal with a beautiful view of the skyline   Carolina's the perfect host and check-in was very smooth .","9"
"Appartement très bien placé  juste à  coté d'une rue  très  commerçante avec de nombreux restaurants à  proximité. Très belle vue dégagée sur Montréal dont l hyper centre (vieux Montréal) est accessible à pied pour les bons marcheurs...Nous avons passé un agréable séjour et merci à Carolina pour son écoute et sa réactivité en cas de besoin.","9"
"It was a good place. Great location. Well kept and clean with bed linens, clean dishes and everything. The only thing that was troublesome for 5 adults was the shower which had pressure only 20% of the time and rest of the time, it just dripped, so we had to use the tap.","9"
"The host canceled this reservation 23 days before arrival. This is an automated posting.","9"
"awesome place!","9"
"Super de bel appartement en plein coeur de montréal , belle déco et ambiance et piscine au rez de chausser","9"
"Ce fut ma première expérience pour le air bnb, carolina a répondu a tous mes questions et l’appartement était très propre et la vue du balcon est magnifique en soirée ","9"
"Great stay in the city!! Hoping to come back in the future.","9"
"Hote tres reactive et disponible, emplacement ideal (angle de Ste Catherine),  peu d'equipement presents sur place mais souci vite résolu si averti :) condo tres chaleureux et agréable pour une soiree ou un week end","9"
"Carolina’s place is very convenient. The location is so close to almost everything. She’s a very great host, super responsive and friendly and the trip was everything I expected. I had a great time","9"
"Great Apartment and grwat Location! would go again!","9"
"The location is fab, Carolina was helpful and the place was super clean. Both the building and the flat are a little tired in some respects.","9"
"c’etait très bien la décoration etais parfait j’ai pas du tout été deçu a ce niveau , c’est plutôt l’air conditionné qui étais dérangeant car mes invités et moi avons eu de la misère a dormir il faisais terriblement froid , ce qui a rendu le séjour désagréable on aurait pu gravement tomber malade . Puis les lumières ne fonctionnaient pas ce qui m’as très deçu j’aurai juste voulu être informé a l’avance mais je crois qu’une fois qu’uil y aura des changements a cela , vous pourriez bien en profiter car l’apart est très beau et accueillant","9"
"La vue était superbe, bien située beaucoup de restaurants à proximité!!!","9"
"Good location, nice host","10"
"Very good host, completely recommended.","10"
"Logement conforme à l’annonce, très bien équipé, bon rapport qualité -prix","10"
"perfect place to live.","10"
"Great experience staying here! Amazing location","9"
"Stephan was a wonderful host, and very accommodating. We highly recommend this place. Stephan was prompt with communicating with us, and we had no issues during our stay. The condo was very clean and the location was great, and again very quick to respond to any of our inquires.  Thanks for making our Montreal stay so enjoyable. We look forward to returning.","9"
"Awesome location!!","9"
"Comfortable and clean.","9"
"Simple, clean and convenient.","9"
"Fantastic place. Great location","9"
"Great location, cute apartment","9"
"It's right next to the notre dame!","9"
"Spacious condo in a perfect location close to public transit, shops and restaurants. Blocks away from Notre Dame and other interesting places to visit. Will definitely be staying here next time I’m in town!","9"
"Great apartment in Old Montreal. Really enjoyed our stay here!","9"
"exactly as expected, the location is fantastic","9"
"The few pictures on the web page does not do the apartment justice. The place is a lot larger than I have expected from the pictures, like a big one bedroom apartment. The location is fantastic, there is a Bixi bikeshare right by the entrance, a metro station across the street, and old montreal within walking distance.","9"
"We had a great time and would stay again if back in Montreal. I would highly recommend this place.","9"
"Great host. Whatever you need Stephan will answer immediately to your needs. Great location. Close to the hub of downtown Montreal/old port","9"
"Wonderful place, very clean and  in a great location. Responds quickly to messages.","9"
"Book with Stephane!!! What an amazing apartment in an awesome spot. Check in was seamless. Will definitely be back","9"
"노트르담 성당 바로 뒤라 위치 좋았어요. 깔끔해요. 소통 원활하고 친절했습니다 :)","9"
"Perfect location, Room felt like a hotel room.","9"
"Clean, walkable, quiet, easy communication. ","9"
"Great location!!!  Stephane was very helpful and the check in was a breeze.","9"
"Honestly this is a tough review to write. 
Pros: 
1) The location was 11/10. 
2) Host was pretty responsive in terms of speed. 
3) Checking in was easy enough. 
4) Bathroom was fine and the shower/ water pressure was great. 
5) Wi-fi was fast and reliable.

Cons:
1) Carpeted areas of the apartment were soaked due to a flood (host knew about this and didn't warn us during our pre-check in communications on the day of arrival), carpet was black and mouldy looking (and in some areas, he had covered it with another rug which also soaked through). 
2) Apartment smelled increasingly damp/ mouldy/ musty over the 2.5 days we were there. Caused my roommate to sneeze throughout the night.
3) Communications with the host regarding the flooding situation became oddly defensive. I ended up having to placate him as he got very angry when I told him that the situation did not meet our expectations for the stay and to please look into the matter immediately (day 2/3)
4) Building entrance doors weren't ever locked. Anyone could walk in off the street - not sure if that's the norm in Montreal for rental/ primarily AirBNB buildings but as two women staying by ourselves, it made us uncomfortable. Not really the hosts' fault of course, but we should have been informed.
5) When he let himself and/or the building maintenance crew into the apartment to investigate (while we were out for the day), we returned several hours later to find that they had left the apartment unlocked. All our stuff was in the apartment, including my roommate's passport, laptop, jewelry, etc. This combined with the fact that the building has zero security at the entrance made us very uncomfortable and we felt it was very inappropriate that the host did not ensure that he locked the apartment door upon his leaving. It was sheer luck that no one thought to try to walk in and help themselves to anything. 
","9"
"Stéphane was extremely responsive and communicative.","9"
"The host was great at communicating and really quick in his responses. The apartment is located in a prime location and very well kept. Would definitely use again.","9"
"I loved this location!  So close to everything, safe neighborhood, lots of dining options.  Very walkable areas.  The place was clean and convenient.  Stephane was very accommodating as we had an arrival after midnight.  I would stay here again if I return to this beautiful and vibrant city.","9"
"This was a perfect place and location for us for our few days in Montreal.  While there were only 2 of us, it would have been very suitable for a small family.   Location was perfect.  Not right in the center of old town  to be overwhelming but just a couple blocks away to be very convenient.  It’s right around the corner from Notre-Dame Basilica and about a block from the Metro.  We used all public transportation during our stay and it was very easy to earn the subway/bus lines.  The apt has everything you need for cooking, TV works fine with several cable channels and WiFi was good.  Our host was communicative and was accommodating with a request we made and we were thankful for that.  Highly recommend Tommy cafe up the street for coffee and breakfast.  They have a nice breakfast sandwich and avo toast with egg and really nicely made coffee!   ","9"
"Great location, perfect place for a Montreal getaway. Stéphane was very helpful.","9"
"Pretty Good!","9"
"What a spot!! After a simple miscommunication at check in my girlfriend and I were inside the best value Apartment space in Old Montreal! Everything was clean, assessable and secure inside the building. Parking was easy enough. And... you cannot beat the location. Walking distance to Old Montreal, the Old Port, St Catherine’s and Crescent St restaurants downtown! Highly recommend.","9"
"Great location!","9"
"Great location!","9"
"Great place and great location!","9"
"This condo is in a great location - close to the metro and all of Old Montreal! Very safe and secure location. Will return and would recommend to friends and family.","9"
"Great apartment.  Excellent location.","9"
"This location is the perfect center spot within a radius that is central to almost everything (even local transit). The apartment is well furnished and very private. 

The communication from the host was spectacular and questions where answered almost instantly. 

I would highly recommend.  This is now my preferred spot when booking a trip to Old Montreal. 

Also, the parking does cost extra. However the location gives you a peace of mind, since it is connected below the building and not remotely.","9"
"Great experience. The apartment is in an excellent location, close to downtown, St. Laurent, Chinatown, Old Port and very close to the metro so easy to get around the city. The apartment itself was very clean and accurately represented by the photos. Check in/out was easy and the place had everything we needed. We would definitely stay again.","9"
"Stephane’s place is in a great location. It is about a 5 min walk to the Basilica de Notre Dame and the metro is right across. The communication was great and Stephane replied right away to our queries. The place is perfect for a couple or maybe three people at the most. Thanks for hosting us Stephane.","9"
"Spacious apartment at an extremely convenient location.  It is within short walking distance to Notre Dame and many great restaurants in old Montreal.","9"
"Wonderful place to stay and great location. Stephanie was very helpful","9"
"Nice place, great location, very secure. TV volume is low so you can't hear it when the heat is on or the shower but everything else was good. 
Good for the price.","9"
"The apartment was comfortable and in a very central position which was very convenient for my short stay. I would recommend this place to anyone.","9"
"The apartment itself was comfortable and the heating worked well. There is a tiny television but you shouldn’t be watching TV anyway right? For those who are going to use the indoor parking, it would be wise to park at the end of the 15 min parking for the embassy suites because you will have to go up to the apt to get the parking pass and drive around one way streets to get to the parking garage. If you park at the 15 min zone, you can probably just back up 10 ft to get to the garage. There is an entrance to the indoor connected montreal across the street and you can walk all the way to the eaton centre in about 25 minutes or the place des artes in about 15 minutes. Just be sure to map it out beforehand.","9"
"Love the closet space","9"
"Great Service","9"
"I recommed this plance 100%.","9"
"Awesome place in front of Palais des Congrès. Very clean place.","9"
"Apartment was clean and in a great location. Old Montreal is a bit touristy, but it's also easy to get to other areas of Montreal from the place. Stephane was very responsive and helpful.","9"
"Great place and host!","9"
"La communication a toujours été tres facile. L'hote est toujours la pour repondre à nos questions. Le logement est très bien situé et insonorisé. Je le recommande.","9"
"The places has what you need for a short trip. It is near to the subway so It is well located. 
We really like it. A nice place.","9"
"Les sugiero tomar fotos de alojamiento entero antes de salir porque en mi caso el anfitrión me cobro una lámpara que yo nunca vi y que no aparece en el anuncio. Por favor, tengan cuidado para evitar malos entendidos que les generen repercusiones económicas.","9"
"Place is in the BEST location for old Montreal! Just steps away from so many great places. Also, the host is awesome, ensuring you have loads of information prior to your arrival! Super quick responses and great communication! I cannot wait to come back in the summer !!","9"
"Ce condo est parfaitement bien situé entre la vieille ville, le port et downtown. Très propre, facile d'accès. J'ai beaucoup aimé mon séjour à Montréal :)","9"
"Great location. Central to everything. Overall, the unit is clean and fairly spacious. The bed feels like its gotten a lot of use and is hard. The ""second bed""/Fouton feels like its ready to break at any moment. I only sat on the second bed but overall, it was a great location and a decent unit. I'd def stay here again for a quick weekend trip.","9"
"Many thanks to Constantin for hosting us.
The place is beautiful and very centrally located at the Plateau.
They had all the baby stuff that we needed and even more which was amazing.
Communication was great before and during our visit despite the fact that they were out of town.
Many thanks!","10"
"I rented this place for my family who came from Russia for my cousin's wedding. We had 13 of us stay here and it was undeniably the best experience. I live in Montreal and have been to many places and this place by far was the most unbelievably gorgeous. So well designed. The location of the penthouse is steps away from everything in old port Montreal, from stores to restaurants, clubs and bars. We had an incredible water front view of the old port as well. If I could give this place a 10 star I would! Thank you from my family, my cousin and I!!!","10"
"Penthouse was great! Stayed over with a couple friends. Location was right on the pier Central to everything. The place is huge, well designed and stylish. The host even showed me around for a night! I would stay here again.","10"
"This place was beautiful, exquisite, and it's in a perfect location. I don't think I could have picked a better place to stay in during my time in Montreal. I stayed here for my brother's bachelor party and it exceeded all of my expectations with a group of 16. Our host was incredibly gracious and accommodating for all of our needs. He also was more than helpful to give recommendations and even accompanied us to get all the necessities we would need during our stay. He even came out with us our first night and made us feel right at home. This place and the host really made my brother's bachelor party an incredible one and I don't think I'll ever forget that. ","10"
"The place is amazing and the service was great! Jonathan and Raj were very responsive and helped out with their local knowledge around the city as well!","10"
"Great place!","10"
"Beautiful place in the heart of the city","10"
"You CAN not go wrong with booking this place. Central to every hottest spots to be on Friday’s and Saturday nights. Service and response was fantastic !!!!","10"
"This place is awesome, I was in Montreal for a company Christmas party with my colleagues and we had this place. Amazing hospitality and the owner made sure we had fun and his recommendations for Montreal were perfect","10"
"Two separate units, plenty of space for 13 people to sleep in. Two really cool apartments with unique / interesting decor. Location is perfect for exploring Old Montreal and the hosts were helpful in suggesting places to go out to.","10"
"A welcome surprise when we walked into the apartment. It felt better than the photos. Located in a very historic and walkable area. Lots of buzz & shops. Milo was an incredible host and made sure we were happy at every turn. We had to switch apartments due to a plumbing accident. Milo walked us through every step to upgrade us to another place which we equally loved. Great hospitality.","8"
"The host canceled this reservation 9 days before arrival. This is an automated posting.","8"
"Milo had great communication, his place was very nice. The only problem was as we arrived the guest ahead of us broke the shower. He gave us a very small partial refund, but we were forced to shower in a public area. The shower had no water pressure and mold everywhere. Although this might not have been his fault, we thought the issue should have been resolved during our stay since we complied with everything he needed and gave him all the information on the shower in a prompt fashion.","8"
"The shower in the unit prior to be entering the unit. The host (Milo) notified me prior to my arrival of this and stated that it would be fixed by the next day. He instructed me to bathe myself with hot water. The next day he brought 2 buckets to bathe with and messaged me to state that the plumber has ordered the part and it should be arriving within the next few days and the shower should be fixed by the weekend (I had booked a 2week stay and for one week I would be without a shower). I was not ok with this arrangement and requested a different possible resolution. He then directed me to go to the roof, access the swimming pool take a shower there and then come back to the unit. I informed the host that this was not ok to which he replied ""well there is working bath and hot water so what's the issue"".  I politely requested to be relocated if he had another unit or simply a refund of my money so I could find another unit. Milo did not agree that this was a good idea and took it up on himself to threaten me that his ad never stated that he had a shower and that if I left the unit I would be cancelling my stay and there wouldn't be a refund. Long story short after many hours of attempting to politely reason with Milo I finally contacted Airbnb support and requested their assistance. They also agreed that this was not a good condition for anyone to remain in (no shower and bathing with buckets) and assisted in obtaining my full refund. The host was NOT a nice person nor was he polite or understanding or even cared about the request or the well being of the guest or the condition which he was leaving me in by asking me to bathe with buckets. He did not care about having misinformed his guest and only wanted the money from the booking. I've booked with many individuals using Airbnb however never experienced anything of this caliber. Good luck to you all who book with him","8"
"Go place to stay","8"
"Book this apartment!!!!
We loved this beautiful home for many reasons-location-it is steps away from the basilica, great restaurants and all the old town action. Downtown Montreal is very close, so it is easy to walk everywhere. The house was very clean, the bed was roomy and comfortable, the shower and large soaking tub were great and Milo is the best host ever!!!  He even sent me an encouraging email when he found out about my illness. Above and beyond!!! Thanks, Milo, for the coffee assortment and the tea. We had an awesome time, stay here!!!","8"
"Le séjour chez Anne-Laure s'est bien déroulé .
Appartement spacieux avec jardin bien situé mais ménage pas fait à l'arrivée et voisine du dessus très bruyante. Dommage que nous n'ayons pas eu le plaisir de rencontrer l'hôte bien que nous avons apprécié le service d'un membre de la famille. ","8"
"The location is quite central. It is very accessible to public transit and right next to Chinatown.","9"
"Julia Et Philly’s place was amazing. We were so grateful that they let us check in with one hours notice as our other Airbnb was such a mess, they were lovely and helped us so much. We are so grateful they really saved our trip. Would book this place over and over again!","9"
"Great apartment, clean and well furnished with everything you need. Great location too!","9"
"Great location. Close to Old Montreal, Chinatown, and Metro. The condo was clean, spacious and has all the amenities you’ll need. Julia & Philly were wonderful hosts.","9"
"A beautifully decorated space that is perfect for a nice getaway from the stress of our New York lives. I highly recommend this location to all who visit the wonderfully friendly Montreal!","9"
"It was our first time visiting Montreal & are so glad we stayed in this place! Very close to the old town, metro, gorcery store & restaurants, it's also right next to chinatown. The place itself was spacious, clean & had everything we needed! it had a gym too!  thank you so much for hosting us!","9"
"Very accommodating! The origins parking spot is too short for my minivan and they assign me immediately to another larger parking spot! I need second sets of key for convenience and they provide me as well and waive the deposit charge! I will come back again for sure!!!","9"
"Clean apartment with nice features! Also very convenient location right near Chinatown and the convention center downtown.","9"
"Fantastic hospitality and great communication! This was our first time booking an airbnb, so I did have several questions and Julia was very quick to respond and put our minds at ease. The location was fantastic as we had friends staying at a near by hotel (except they paid triple for their stay). Julia Et Philly's place was clean and spacious (comfortably slept 4 adults). Would recommend this place for anyone looking to stay in downtown Montreal. Thank you Julia et Philly!","9"
"We had a great time! The apartment was beautiful and super clean, but most importantly had a fantastic location!! Julie was super helpful and made the check in and check out process very simple! Would definitely recommend this place! :)","9"
"The location is great.  The apartment is clean and the layout is good.  However there is pumping issue in the kitchen sink.  The dirty water stuck in the sink and caused the whole apartment stinks.  The offensive lingering odour made us felt uncomfortable for the whole night.  If this issue is fixed, then it is a good place to stay.","9"
"Was in Montreal for trade show, location could not have been more convenient (across from Palais de Congress), check was a breeze, even though our flight was delay 3 hrs and arrived late, the line of communication were kept open.
Great restaurants with walking location, centrally located for wither drive or walk.  Secure and clean surroundings.
Hosts were responsive and accommodating","9"
"Thanks Julia for being a great host.  Perfect condo in a perfect spot!  Everything is just in walkable distance.","9"
"A very nice place to stay! Location was perfect!","9"
"Great Apartment, walking distance from Old Town Montreal and right by the train station! Great communication!","9"
"Les hôtes ont été très acceuillant, endroit très propre et calme. Rien de négatif à dire.","9"
"Overall this place was great, and the hosts were quick to respond to all the requests. The location was excellent,  we were about a 5 minute walk to the Notre Dame Basilica. The building is clean, and quiet. We had access to the gym which we used. The parking space was a bit small, and uncomfortable, but we were glad to have it. The only almost catastrophic thing that happened was that when we got there 2 beds were missing which were advertised in the  original post. We contacted Julia and Philly right away, and they said that they could drop one off the following day and that the 2 sofa beds could fit 2 people each, so we should have enough room. That would have been horrible and uncomfortable for all of us considering we had a 6+ feet tall guy who barely fit by himself on the sofa bed, and couldn’t share the  queen size bed in the bedroom. In the end it all worked out because one of our coworkers did not come. ","9"
"Great place to be if you want to stay downtown. The bedroom is bigger than it looks in the pics.","9"
